artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Joe T. Vannelli,http://www.bandsintown.com/JoeT.Vannelli,47.391811,Aaray,2010-01-02T20:00:00,Switzerland,808068,http://www.bandsintown.com/venue/808068,3256713,Kettenbrucke AARAU,8.04999,http://www.bandsintown.com/event/3256713?app_id=epfl
Jools,http://www.bandsintown.com/Jools,47.044019,Lucerne,2010-01-02T22:00:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,3305247,Schüür,8.311746,http://www.bandsintown.com/event/3305247?app_id=epfl
POW-LOW,http://www.bandsintown.com/POW-LOW,47.392132,Zurich,2010-01-02T23:00:00,25,388340,http://www.bandsintown.com/venue/388340,3255921,Club Q,8.51134,http://www.bandsintown.com/event/3255921?app_id=epfl
Jeru the Damaja,http://www.bandsintown.com/JeruTheDamaja,47.426392,St. Gallen,2010-01-02T20:00:00,Switzerland,328757,http://www.bandsintown.com/venue/328757,3272071,Kugl,9.37371,http://www.bandsintown.com/event/3272071?app_id=epfl
Ektomorf,http://www.bandsintown.com/Ektomorf,47.5666667,Basel,2010-01-04T20:00:00,04,747119,http://www.bandsintown.com/venue/747119,3159723,Konzertfabrik Z7,7.6,http://www.bandsintown.com/event/3159723?app_id=epfl
Emergenti Italiani,http://www.bandsintown.com/EmergentiItaliani,45.842668,Novazzano,2010-01-05T20:00:00,Switzerland,813491,http://www.bandsintown.com/venue/813491,3286577,Koan,8.982216,http://www.bandsintown.com/event/3286577?app_id=epfl
Carrier,http://www.bandsintown.com/Carrier,46.936001,Zizers,2010-01-06T18:00:00,Switzerland,786799,http://www.bandsintown.com/venue/786799,3195852,Event Stage,9.56527,http://www.bandsintown.com/event/3195852?app_id=epfl
K7 Records,http://www.bandsintown.com/K7Records,47.3666667,Zurich,2010-01-07T20:00:00,25,297164,http://www.bandsintown.com/venue/297164,3184582,Hive,8.55,http://www.bandsintown.com/event/3184582?app_id=epfl
IZIA,http://www.bandsintown.com/IZIA,46.781797,Cheseaux-Noréaz,2010-01-08T19:00:00,Switzerland,169999,http://www.bandsintown.com/venue/169999,3171944,Amalgame Club,6.67119,http://www.bandsintown.com/event/3171944?app_id=epfl
Izia 1èRe Partie,http://www.bandsintown.com/Izia1%C3%A8rePartie,46.781797,Cheseaux-Noréaz,2010-01-08T19:00:00,Switzerland,169999,http://www.bandsintown.com/venue/169999,3171944,Amalgame Club,6.67119,http://www.bandsintown.com/event/3171944?app_id=epfl
K7 Records,http://www.bandsintown.com/K7Records,46.204,Geneva,2010-01-08T20:00:00,GE,333195,http://www.bandsintown.com/venue/333195,3184583,Zoo,6.13628,http://www.bandsintown.com/event/3184583?app_id=epfl
Joakim,http://www.bandsintown.com/Joakim,46.204,Geneva,2010-01-08T20:00:00,GE,333195,http://www.bandsintown.com/venue/333195,3184583,Zoo,6.13628,http://www.bandsintown.com/event/3184583?app_id=epfl
Chris Duarte Group,http://www.bandsintown.com/ChrisDuarteGroup,46.9166667,Bern,2010-01-08T19:00:00,05,819523,http://www.bandsintown.com/venue/819523,3319394,Alti Moschti,7.4666667,http://www.bandsintown.com/event/3319394?app_id=epfl
Doreen Shaffer,http://www.bandsintown.com/DoreenShaffer,46.224322,Conthey,2010-01-08T19:00:00,Switzerland,334526,http://www.bandsintown.com/venue/334526,3275138,Nouveau Monde,7.298266,http://www.bandsintown.com/event/3275138?app_id=epfl
Painhead,http://www.bandsintown.com/Painhead,47.47794,Rorschach,2010-01-08T21:00:00,Switzerland,351804,http://www.bandsintown.com/venue/351804,9916028,Mariaberg,9.4952,http://www.bandsintown.com/event/9916028?app_id=epfl
